DATE,SP500,VIX,FNG,SP500_Change,SP500_Change_lag1,SP500_Change_lag2,SP500_Change_lag3,SP500_Change_lag4,SP500_Change_lag5,SP500_Change_lag6,SP500_Change_lag7,SP500_Change_lag8,SP500_Change_lag9,S&P_1day_up,S&P_3day_up,S&P_5day_up,S&P_14day_up,S&P_28day_up,VIX_Change,FNG_Change,SP500_Change_Percentage,SP500_Change_1day,SP500_Change_3day,SP500_Change_5day,SP500_Change_14day,SP500_Change_28day
2017-01-13,2274.64,11.23,58.0,4.2,-4.88,6.42,0.0,-8.08,7.98,-1.75,12.92,19.0,-10.43,0,0,0,1,1,-0.31,3.0,0.185,-0.297,-0.482,-0.416,1.003,4.083
2017-01-17,2267.89,11.87,58.0,-6.75,4.2,-4.88,6.42,0.0,-8.08,7.98,-1.75,12.92,19.0,1,1,1,1,1,0.64,0.0,-0.297,0.176,0.15,0.535,1.085,4.478
2017-01-18,2271.89,12.48,55.0,4.0,-6.75,4.2,-4.88,6.42,0.0,-8.08,7.98,-1.75,12.92,0,0,1,1,1,0.61,-3.0,0.176,-0.362,-0.295,1.168,0.934,4.046
2017-01-19,2263.69,12.78,53.0,-8.2,4.0,-6.75,4.2,-4.88,6.42,0.0,-8.08,7.98,-1.75,1,1,1,1,1,0.3,-2.0,-0.361,0.335,0.721,1.452,1.364,5.822
2017-01-20,2271.31,11.54,53.0,7.62,-8.2,4.0,-6.75,4.2,-4.88,6.42,0.0,-8.08,7.98,0,1,1,1,1,-1.24,0.0,0.337,-0.27,1.195,1.033,1.615,4.886
2017-01-23,2265.2,11.77,55.0,-6.11,7.62,-8.2,4.0,-6.75,4.2,-4.88,6.42,0.0,-8.08,1,1,1,1,1,0.23,2.0,-0.269,0.655,1.386,0.691,2.241,5.192
2017-01-24,2280.07,11.07,59.0,14.87,-6.11,7.62,-8.2,4.0,-6.75,4.2,-4.88,6.42,0.0,1,1,0,1,1,-0.7,4.0,0.656,0.808,0.645,-0.053,2.127,4.204
2017-01-25,2298.37,10.81,55.0,18.3,14.87,-6.11,7.62,-8.2,4.0,-6.75,4.2,-4.88,6.42,0,0,0,1,1,-0.26,-4.0,0.803,-0.074,-0.766,-0.825,1.72,3.071
2017-01-26,2296.68,10.63,58.0,-1.69,18.3,14.87,-6.11,7.62,-8.2,4.0,-6.75,4.2,-4.88,0,0,0,1,1,-0.18,3.0,-0.074,-0.087,-0.775,-0.689,2.287,2.885
2017-01-27,2294.69,10.58,60.0,-1.99,-1.69,18.3,14.87,-6.11,7.62,-8.2,4.0,-6.75,4.2,0,0,1,1,1,-0.05,2.0,-0.087,-0.6,-0.659,0.119,2.287,3.056
2017-01-30,2280.9,11.88,55.0,-13.79,-1.99,-1.69,18.3,14.87,-6.11,7.62,-8.2,4.0,-6.75,0,0,1,1,1,1.3,-5.0,-0.601,-0.088,-0.002,0.508,3.062,3.996
2017-01-31,2278.87,11.99,54.0,-2.03,-13.79,-1.99,-1.69,18.3,14.87,-6.11,7.62,-8.2,4.0,1,1,1,1,1,0.11,-1.0,-0.089,0.03,0.813,0.623,3.793,4.147
2017-02-01,2279.55,11.81,55.0,0.68,-2.03,-13.79,-1.99,-1.69,18.3,14.87,-6.11,7.62,-8.2,1,1,1,1,1,-0.18,1.0,0.03,0.057,0.571,0.663,3.654,3.769
2017-02-02,2280.85,11.93,51.0,1.3,0.68,-2.03,-13.79,-1.99,-1.69,18.3,14.87,-6.11,7.62,1,1,1,1,1,0.12,-4.0,0.057,0.727,0.537,1.185,3.639,4.58
2017-02-03,2297.42,10.97,60.0,16.57,1.3,0.68,-2.03,-13.79,-1.99,-1.69,18.3,14.87,-6.11,0,0,1,1,1,-0.96,9.0,0.726,-0.213,-0.121,0.819,3.066,3.681
2017-02-06,2292.56,11.37,57.0,-4.86,16.57,1.3,0.68,-2.03,-13.79,-1.99,-1.69,18.3,14.87,1,1,1,1,1,0.4,-3.0,-0.212,0.023,0.666,1.553,3.36,3.73
2017-02-07,2293.08,11.29,57.0,0.52,-4.86,16.57,1.3,0.68,-2.03,-13.79,-1.99,-1.69,18.3,1,1,1,1,1,-0.08,0.0,0.023,0.069,1.004,1.941,3.078,3.507
2017-02-08,2294.67,11.45,61.0,1.59,0.52,-4.86,16.57,1.3,0.68,-2.03,-13.79,-1.99,-1.69,1,1,1,1,1,0.16,4.0,0.069,0.576,1.464,2.38,4.417,2.152
2017-02-09,2307.87,10.88,66.0,13.2,1.59,0.52,-4.86,16.57,1.3,0.68,-2.03,-13.79,-1.99,1,1,1,1,1,-0.57,5.0,0.575,0.359,1.295,1.715,3.227,1.768
2017-02-10,2316.1,10.85,70.0,8.23,13.2,1.59,0.52,-4.86,16.57,1.3,0.68,-2.03,-13.79,1,1,1,1,1,-0.03,4.0,0.357,0.526,1.436,1.519,2.904,1.294
2017-02-13,2328.25,11.07,72.0,12.15,8.23,13.2,1.59,0.52,-4.86,16.57,1.3,0.68,-2.03,1,1,1,1,1,0.22,2.0,0.525,0.403,0.819,1.603,2.032,0.679
2017-02-14,2337.58,10.74,78.0,9.33,12.15,8.23,13.2,1.59,0.52,-4.86,16.57,1.3,0.68,1,1,1,1,1,-0.33,6.0,0.401,0.501,0.583,1.084,1.323,0.172
2017-02-15,2349.25,11.97,80.0,11.67,9.33,12.15,8.23,13.2,1.59,0.52,-4.86,16.57,1.3,0,1,1,1,1,1.23,2.0,0.499,-0.087,0.69,0.623,0.587,0.399
2017-02-16,2347.22,11.76,79.0,-2.03,11.67,9.33,12.15,8.23,13.2,1.59,0.52,-4.86,16.57,1,1,1,1,1,-0.21,-1.0,-0.086,0.168,0.664,0.856,0.751,0.592
2017-02-17,2351.16,11.49,78.0,3.94,-2.03,11.67,9.33,12.15,8.23,13.2,1.59,0.52,-4.86,1,1,1,1,1,-0.27,-1.0,0.168,0.606,0.539,0.792,0.913,0.72
2017-02-21,2365.38,11.57,83.0,14.22,3.94,-2.03,11.67,9.33,12.15,8.23,13.2,1.59,0.52,0,1,0,1,0,0.08,5.0,0.605,-0.109,0.083,-0.074,0.344,-0.113
2017-02-22,2362.82,11.74,80.0,-2.56,14.22,3.94,-2.03,11.67,9.33,12.15,8.23,13.2,1.59,1,1,1,1,0,0.17,-3.0,-0.108,0.042,0.293,1.401,0.111,-0.168
2017-02-23,2363.81,11.71,75.0,0.99,-2.56,14.22,3.94,-2.03,11.67,9.33,12.15,8.23,13.2,1,0,1,1,0,-0.03,-5.0,0.042,0.149,-0.007,0.766,0.908,-0.154
2017-02-24,2367.34,11.47,68.0,3.53,0.99,-2.56,14.22,3.94,-2.03,11.67,9.33,12.15,8.23,1,1,1,1,0,-0.24,-7.0,0.149,0.102,1.211,0.668,0.594,-0.609
2017-02-27,2369.75,12.09,71.0,2.41,3.53,0.99,-2.56,14.22,3.94,-2.03,11.67,9.33,12.15,0,1,1,1,0,0.62,3.0,0.102,-0.258,0.514,0.235,0.359,-0.518
2017-02-28,2363.64,12.92,64.0,-6.11,2.41,3.53,0.99,-2.56,14.22,3.94,-2.03,11.67,9.33,1,1,1,1,0,0.83,-7.0,-0.258,1.364,0.822,0.2,0.415,-0.342
2017-03-01,2395.96,12.54,81.0,32.32,-6.11,2.41,3.53,0.99,-2.56,14.22,3.94,-2.03,11.67,0,0,0,0,0,-0.38,17.0,1.367,-0.594,-0.874,-1.395,-2.197,-1.642
2017-03-02,2381.92,11.81,78.0,-14.04,32.32,-6.11,2.41,3.53,0.99,-2.56,14.22,3.94,-2.03,1,0,0,0,0,-0.73,-3.0,-0.586,0.05,-0.565,-0.712,-1.397,-1.174
2017-03-03,2383.12,10.96,77.0,1.2,-14.04,32.32,-6.11,2.41,3.53,0.99,-2.56,14.22,3.94,0,0,0,0,0,-0.85,-1.0,0.05,-0.328,-0.846,-0.442,-1.56,-1.603
2017-03-06,2375.31,11.24,69.0,-7.81,1.2,-14.04,32.32,-6.11,2.41,3.53,0.99,-2.56,14.22,0,0,0,0,0,0.28,-8.0,-0.328,-0.29,-0.438,-0.077,-1.315,-1.945
2017-03-07,2368.39,11.45,65.0,-6.92,-7.81,1.2,-14.04,32.32,-6.11,2.41,3.53,0.99,-2.56,0,1,0,0,0,0.21,-4.0,-0.291,-0.228,0.177,-0.124,-1.128,-0.816
2017-03-08,2362.98,11.86,65.0,-5.41,-6.92,-7.81,1.2,-14.04,32.32,-6.11,2.41,3.53,0.99,1,1,1,0,0,0.41,0.0,-0.228,0.08,0.443,0.941,-0.186,-0.878
2017-03-09,2364.87,12.3,62.0,1.89,-5.41,-6.92,-7.81,1.2,-14.04,32.32,-6.11,2.41,3.53,1,1,1,0,0,0.44,-3.0,0.08,0.327,0.025,0.699,-0.158,-1.13
2017-03-10,2372.6,11.66,65.0,7.73,1.89,-5.41,-6.92,-7.81,1.2,-14.04,32.32,-6.11,2.41,1,1,1,0,0,-0.64,3.0,0.327,0.037,0.535,0.239,-0.192,-0.709
2017-03-13,2373.47,11.35,64.0,0.87,7.73,1.89,-5.41,-6.92,-7.81,1.2,-14.04,32.32,-6.11,0,1,0,0,0,-0.31,-1.0,0.037,-0.338,0.333,-0.0,-0.453,-1.044
2017-03-14,2365.45,12.3,58.0,-8.02,0.87,7.73,1.89,-5.41,-6.92,-7.81,1.2,-14.04,32.32,1,1,0,0,1,0.95,-6.0,-0.338,0.835,0.539,-0.903,-0.278,0.367
2017-03-15,2385.26,11.63,50.0,19.81,-8.02,0.87,7.73,1.89,-5.41,-6.92,-7.81,1.2,-14.04,0,0,0,0,1,-0.67,-8.0,0.837,-0.164,-0.498,-1.556,-1.061,0.142
2017-03-16,2381.38,11.21,51.0,-3.88,19.81,-8.02,0.87,7.73,1.89,-5.41,-6.92,-7.81,1.2,0,0,0,0,1,-0.42,1.0,-0.163,-0.131,-1.566,-1.485,-1.192,0.254
2017-03-17,2378.25,11.28,45.0,-3.13,-3.88,19.81,-8.02,0.87,7.73,1.89,-5.41,-6.92,-7.81,0,0,0,0,1,0.07,-6.0,-0.131,-0.201,-1.251,-1.439,-0.872,0.442
2017-03-20,2373.47,11.34,43.0,-4.78,-3.13,-3.88,19.81,-8.02,0.87,7.73,1.89,-5.41,-6.92,0,0,0,0,1,0.06,-2.0,-0.201,-1.238,-1.157,-1.34,-0.754,0.451
2017-03-21,2344.02,12.47,37.0,-29.45,-4.78,-3.13,-3.88,19.81,-8.02,0.87,7.73,1.89,-5.41,1,0,1,1,1,1.13,-6.0,-1.241,0.187,-0.002,0.613,0.554,1.867
2017-03-22,2348.45,12.81,32.0,4.43,-29.45,-4.78,-3.13,-3.88,19.81,-8.02,0.87,7.73,1.89,0,0,1,1,1,0.34,-5.0,0.189,-0.106,-0.293,0.541,0.227,1.823
2017-03-23,2345.96,13.12,31.0,-2.49,4.43,-29.45,-4.78,-3.13,-3.88,19.81,-8.02,0.87,7.73,0,1,1,0,1,0.31,-1.0,-0.106,-0.084,0.537,0.941,-0.044,1.796
2017-03-24,2343.98,12.96,31.0,-1.98,-2.49,4.43,-29.45,-4.78,-3.13,-3.88,19.81,-8.02,0.87,0,1,1,0,1,-0.16,0.0,-0.084,-0.102,0.731,0.799,-0.641,1.941
2017-03-27,2341.59,12.5,27.0,-2.39,-1.98,-2.49,4.43,-29.45,-4.78,-3.13,-3.88,19.81,-8.02,1,1,1,1,1,-0.46,-4.0,-0.102,0.724,1.129,0.736,0.317,2.462
2017-03-28,2358.57,11.53,39.0,16.98,-2.39,-1.98,-2.49,4.43,-29.45,-4.78,-3.13,-3.88,19.81,1,1,1,0,1,-0.97,12.0,0.725,0.109,0.177,0.068,-0.7,1.743
2017-03-29,2361.13,11.42,39.0,2.56,16.98,-2.39,-1.98,-2.49,4.43,-29.45,-4.78,-3.13,-3.88,1,0,0,0,1,-0.11,0.0,0.109,0.294,-0.097,-0.347,-0.973,1.517
2017-03-30,2368.06,11.54,43.0,6.93,2.56,16.98,-2.39,-1.98,-2.49,4.43,-29.45,-4.78,-3.13,0,0,0,0,1,0.12,4.0,0.294,-0.226,-0.335,-0.448,-0.518,1.337
2017-03-31,2362.72,12.37,47.0,-5.34,6.93,2.56,16.98,-2.39,-1.98,-2.49,4.43,-29.45,-4.78,0,0,0,0,1,0.83,4.0,-0.226,-0.164,-0.413,-0.303,-0.592,1.339
2017-04-03,2358.84,12.38,45.0,-3.88,-5.34,6.93,2.56,16.98,-2.39,-1.98,-2.49,4.43,-29.45,1,0,0,1,1,0.01,-2.0,-0.164,0.056,-0.057,-0.071,0.648,1.357
2017-04-04,2360.16,11.79,43.0,1.32,-3.88,-5.34,6.93,2.56,16.98,-2.39,-1.98,-2.49,4.43,0,0,0,1,1,-0.59,-2.0,0.056,-0.306,-0.196,-0.27,1.206,1.787
2017-04-05,2352.95,12.89,43.0,-7.21,1.32,-3.88,-5.34,6.93,2.56,16.98,-2.39,-1.98,-2.49,1,1,0,1,1,1.1,0.0,-0.305,0.192,0.178,-0.34,1.462,2.022
2017-04-06,2357.49,12.39,43.0,4.54,-7.21,1.32,-3.88,-5.34,6.93,2.56,16.98,-2.39,-1.98,0,0,0,1,0,-0.5,0.0,0.193,-0.083,-0.158,-1.213,1.329,-0.02
2017-04-07,2355.54,12.87,40.0,-1.95,4.54,-7.21,1.32,-3.88,-5.34,6.93,2.56,16.98,-2.39,1,0,0,1,1,0.48,-3.0,-0.083,0.069,-0.45,-0.277,1.216,0.432
2017-04-10,2357.16,14.05,32.0,1.62,-1.95,4.54,-7.21,1.32,-3.88,-5.34,6.93,2.56,16.98,0,0,0,1,1,1.18,-8.0,0.069,-0.143,-1.198,-0.636,1.323,1.043
2017-04-11,2353.78,15.07,31.0,-3.38,1.62,-1.95,4.54,-7.21,1.32,-3.88,-5.34,6.93,2.56,0,0,0,1,1,1.02,-1.0,-0.143,-0.375,-0.202,-0.662,1.586,1.707
2017-04-12,2344.93,15.77,28.0,-8.85,-3.38,1.62,-1.95,4.54,-7.21,1.32,-3.88,-5.34,6.93,0,0,1,1,1,0.7,-3.0,-0.376,-0.679,-0.116,0.464,1.835,2.273
2017-04-13,2328.95,15.96,25.0,-15.98,-8.85,-3.38,1.62,-1.95,4.54,-7.21,1.32,-3.88,-5.34,1,1,1,1,1,0.19,-3.0,-0.681,0.855,0.393,0.842,2.583,3.217
2017-04-17,2349.01,14.66,30.0,20.06,-15.98,-8.85,-3.38,1.62,-1.95,4.54,-7.21,1.32,-3.88,0,1,1,1,1,-1.3,5.0,0.861,-0.293,0.293,1.079,2.159,2.836
2017-04-18,2342.19,14.42,32.0,-6.82,20.06,-15.98,-8.85,-3.38,1.62,-1.95,4.54,-7.21,1.32,0,1,1,1,1,-0.24,2.0,-0.29,-0.171,0.277,1.976,2.435,3.135
2017-04-19,2338.17,14.93,30.0,-4.02,-6.82,20.06,-15.98,-8.85,-3.38,1.62,-1.95,4.54,-7.21,1,1,1,1,1,0.51,-2.0,-0.172,0.754,1.536,2.104,2.508,3.191
2017-04-20,2355.84,14.15,34.0,17.67,-4.02,-6.82,20.06,-15.98,-8.85,-3.38,1.62,-1.95,4.54,0,1,1,1,1,-0.78,4.0,0.756,-0.306,1.402,1.408,1.873,2.393
2017-04-21,2348.69,14.63,37.0,-7.15,17.67,-4.02,-6.82,20.06,-15.98,-8.85,-3.38,1.62,-1.95,1,1,1,1,1,0.48,3.0,-0.304,1.081,1.645,1.507,1.942,3.454
2017-04-24,2374.15,10.84,39.0,25.46,-7.15,17.67,-4.02,-6.82,20.06,-15.98,-8.85,-3.38,1.62,1,1,1,1,1,-3.79,2.0,1.084,0.616,0.622,0.604,0.713,2.764
2017-04-25,2388.61,10.76,46.0,14.46,25.46,-7.15,17.67,-4.02,-6.82,20.06,-15.98,-8.85,-3.38,0,0,1,1,1,-0.08,7.0,0.609,-0.049,-0.186,0.108,0.577,2.0
2017-04-26,2387.45,10.85,48.0,-1.16,14.46,25.46,-7.15,17.67,-4.02,-6.82,20.06,-15.98,-8.85,1,1,1,1,1,0.09,2.0,-0.049,0.055,0.037,0.028,0.553,1.753
2017-04-27,2388.77,10.36,50.0,1.32,-1.16,14.46,25.46,-7.15,17.67,-4.02,-6.82,20.06,-15.98,0,1,1,0,1,-0.49,2.0,0.055,-0.191,0.101,0.031,-1.329,1.858
2017-04-28,2384.2,10.82,49.0,-4.57,1.32,-1.16,14.46,25.46,-7.15,17.67,-4.02,-6.82,20.06,1,1,1,0,1,0.46,-1.0,-0.191,0.173,0.165,0.632,-0.774,2.076
2017-05-01,2388.33,10.11,51.0,4.13,-4.57,1.32,-1.16,14.46,25.46,-7.15,17.67,-4.02,-6.82,1,1,1,0,1,-0.71,2.0,0.173,0.119,0.05,0.463,-0.277,1.822
2017-05-02,2391.17,10.59,47.0,2.84,4.13,-4.57,1.32,-1.16,14.46,25.46,-7.15,17.67,-4.02,0,1,1,1,1,0.48,-4.0,0.119,-0.127,0.34,0.241,0.119,1.6
2017-05-03,2388.13,10.68,47.0,-3.04,2.84,4.13,-4.57,1.32,-1.16,14.46,25.46,-7.15,17.67,1,1,1,1,1,0.09,0.0,-0.127,0.058,0.47,0.481,0.43,2.184
2017-05-04,2389.52,10.46,45.0,1.39,-3.04,2.84,4.13,-4.57,1.32,-1.16,14.46,25.46,-7.15,1,1,1,1,1,-0.22,-2.0,0.058,0.409,0.31,0.206,0.623,2.027
2017-05-05,2399.29,10.57,47.0,9.77,1.39,-3.04,2.84,4.13,-4.57,1.32,-1.16,14.46,25.46,1,1,0,1,1,0.11,2.0,0.409,0.004,0.014,-0.351,0.66,1.388
2017-05-08,2399.38,9.77,55.0,0.09,9.77,1.39,-3.04,2.84,4.13,-4.57,1.32,-1.16,14.46,0,0,1,1,1,-0.8,8.0,0.004,-0.103,-0.206,0.123,0.685,1.407
2017-05-09,2396.92,9.96,61.0,-2.46,0.09,9.77,1.39,-3.04,2.84,4.13,-4.57,1.32,-1.16,1,0,1,1,1,0.19,6.0,-0.103,0.113,-0.251,0.156,0.666,2.356
2017-05-10,2399.63,10.21,61.0,2.71,-2.46,0.09,9.77,1.39,-3.04,2.84,4.13,-4.57,1.32,0,1,0,1,1,0.25,0.0,0.113,-0.217,0.112,-1.777,0.508,1.56
2017-05-11,2394.44,10.6,63.0,-5.19,2.71,-2.46,0.09,9.77,1.39,-3.04,2.84,4.13,-4.57,0,1,0,1,1,0.39,2.0,-0.216,-0.148,0.26,-1.197,1.484,1.716
2017-05-12,2390.9,10.4,62.0,-3.54,-5.19,2.71,-2.46,0.09,9.77,1.39,-3.04,2.84,4.13,1,0,0,1,1,-0.2,-1.0,-0.148,0.477,-1.415,-0.383,2.012,1.821
2017-05-15,2402.32,10.42,54.0,11.42,-3.54,-5.19,2.71,-2.46,0.09,9.77,1.39,-3.04,2.84,0,0,0,1,1,0.02,-8.0,0.478,-0.069,-1.531,-0.347,1.413,1.505
2017-05-16,2400.67,10.65,66.0,-1.65,11.42,-3.54,-5.19,2.71,-2.46,0.09,9.77,1.39,-3.04,0,0,0,1,1,0.23,12.0,-0.069,-1.817,-0.788,-0.094,1.193,1.598
2017-05-17,2357.03,15.59,45.0,-43.64,-1.65,11.42,-3.54,-5.19,2.71,-2.46,0.09,9.77,1.39,1,1,1,1,1,4.94,-21.0,-1.818,0.362,1.541,1.973,3.17,2.597
2017-05-18,2365.72,14.66,47.0,8.69,-43.64,-1.65,11.42,-3.54,-5.19,2.71,-2.46,0.09,9.77,1,1,1,1,1,-0.93,2.0,0.369,0.679,1.387,2.094,2.888,3.181
2017-05-19,2381.73,12.04,49.0,16.01,8.69,-43.64,-1.65,11.42,-3.54,-5.19,2.71,-2.46,0.09,1,1,1,1,1,-2.62,2.0,0.677,0.52,0.958,1.441,2.115,1.605
2017-05-22,2394.02,10.93,52.0,12.29,16.01,8.69,-43.64,-1.65,11.42,-3.54,-5.19,2.71,-2.46,1,1,1,1,1,-1.11,3.0,0.516,0.185,0.884,0.793,1.485,1.234
2017-05-23,2398.42,10.72,49.0,4.4,12.29,16.01,8.69,-43.64,-1.65,11.42,-3.54,-5.19,2.71,1,1,1,1,1,-0.21,-3.0,0.184,0.249,0.727,0.559,1.751,1.278
2017-05-24,2404.39,10.02,54.0,5.97,4.4,12.29,16.01,8.69,-43.64,-1.65,11.42,-3.54,-5.19,1,1,1,1,1,-0.7,5.0,0.249,0.445,0.355,1.07,1.398,1.174
2017-05-25,2415.07,9.99,57.0,10.68,5.97,4.4,12.29,16.01,8.69,-43.64,-1.65,11.42,-3.54,1,0,1,1,0,-0.03,3.0,0.444,0.031,-0.136,0.998,0.723,-0.221
2017-05-26,2415.82,9.81,58.0,0.75,10.68,5.97,4.4,12.29,16.01,8.69,-43.64,-1.65,11.42,0,1,1,1,1,-0.18,1.0,0.031,-0.12,0.59,0.84,0.718,0.388
2017-05-30,2412.91,10.38,52.0,-2.91,0.75,10.68,5.97,4.4,12.29,16.01,8.69,-43.64,-1.65,0,1,1,1,1,0.57,-6.0,-0.12,-0.046,1.083,0.68,1.679,0.601
2017-05-31,2411.8,10.41,50.0,-1.11,-2.91,0.75,10.68,5.97,4.4,12.29,16.01,8.69,-43.64,1,1,1,1,1,0.03,-2.0,-0.046,0.757,1.007,0.884,1.046,0.569
2017-06-01,2430.06,9.89,58.0,18.26,-1.11,-2.91,0.75,10.68,5.97,4.4,12.29,16.01,8.69,1,0,1,1,1,-0.52,8.0,0.757,0.374,-0.03,0.155,0.23,0.547
2017-06-02,2439.07,9.75,57.0,9.01,18.26,-1.11,-2.91,0.75,10.68,5.97,4.4,12.29,16.01,0,0,0,0,1,-0.14,-1.0,0.371,-0.122,-0.244,-0.3,-0.188,0.36
2017-06-05,2436.1,10.07,58.0,-2.97,9.01,18.26,-1.11,-2.91,0.75,10.68,5.97,4.4,12.29,0,0,0,1,1,0.32,1.0,-0.122,-0.278,-0.095,-0.275,0.09,0.95
2017-06-06,2429.33,10.45,55.0,-6.77,-2.97,9.01,18.26,-1.11,-2.91,0.75,10.68,5.97,4.4,1,1,1,1,1,0.38,-3.0,-0.278,0.156,0.1,0.452,0.4,1.224
2017-06-07,2433.14,10.39,55.0,3.81,-6.77,-2.97,9.01,18.26,-1.11,-2.91,0.75,10.68,5.97,1,0,1,0,1,-0.06,0.0,0.157,0.027,-0.154,0.197,-0.566,1.131
2017-06-08,2433.79,10.16,55.0,0.65,3.81,-6.77,-2.97,9.01,18.26,-1.11,-2.91,0.75,10.68,0,1,0,1,1,-0.23,0.0,0.027,-0.083,0.27,-0.055,0.284,1.646
2017-06-09,2431.77,10.7,54.0,-2.02,0.65,3.81,-6.77,-2.97,9.01,18.26,-1.11,-2.91,0.75,0,1,1,0,1,0.54,-1.0,-0.083,-0.098,0.253,0.057,-0.496,1.713
2017-06-12,2429.39,11.46,53.0,-2.38,-2.02,0.65,3.81,-6.77,-2.97,9.01,18.26,-1.11,-2.91,1,1,1,0,1,0.76,-1.0,-0.098,0.451,0.126,0.99,-0.246,1.774
2017-06-13,2440.35,10.42,55.0,10.96,-2.38,-2.02,0.65,3.81,-6.77,-2.97,9.01,18.26,-1.11,0,0,0,0,1,-1.04,2.0,0.451,-0.1,-0.296,-0.137,-0.467,1.217
2017-06-14,2437.92,10.64,52.0,-2.43,10.96,-2.38,-2.02,0.65,3.81,-6.77,-2.97,9.01,18.26,0,1,0,0,1,0.22,-3.0,-0.1,-0.224,0.637,-0.095,-0.22,1.607
2017-06-15,2432.46,10.9,52.0,-5.46,-2.43,10.96,-2.38,-2.02,0.65,3.81,-6.77,-2.97,9.01,1,1,1,0,1,0.26,0.0,-0.224,0.028,0.187,0.084,-0.932,1.861
2017-06-16,2433.15,10.38,50.0,0.69,-5.46,-2.43,10.96,-2.38,-2.02,0.65,3.81,-6.77,-2.97,1,1,1,0,1,-0.52,-2.0,0.028,0.835,0.101,0.212,-0.328,1.738
2017-06-19,2453.46,10.37,57.0,20.31,0.69,-5.46,-2.43,10.96,-2.38,-2.02,0.65,3.81,-6.77,0,0,0,0,1,-0.01,7.0,0.835,-0.675,-0.779,-0.591,-1.07,0.766
2017-06-20,2437.03,10.86,50.0,-16.43,20.31,0.69,-5.46,-2.43,10.96,-2.38,-2.02,0.65,3.81,0,1,0,0,1,0.49,-7.0,-0.67,-0.058,0.052,-0.719,-0.469,1.356
2017-06-21,2435.61,10.75,47.0,-1.42,-16.43,20.31,0.69,-5.46,-2.43,10.96,-2.38,-2.02,0.65,0,1,1,1,1,-0.11,-3.0,-0.058,-0.046,0.142,0.208,0.313,1.672
2017-06-22,2434.5,10.48,50.0,-1.11,-1.42,-16.43,20.31,0.69,-5.46,-2.43,10.96,-2.38,-2.02,1,0,0,1,1,-0.27,3.0,-0.046,0.156,-0.621,-0.608,0.547,1.768
2017-06-23,2438.3,10.02,52.0,3.8,-1.11,-1.42,-16.43,20.31,0.69,-5.46,-2.43,10.96,-2.38,1,1,0,1,1,-0.46,2.0,0.156,0.032,0.098,-0.612,0.861,1.391
