DATE,SP500,VIX,FNG,SP500_Change,SP500_Change_lag1,SP500_Change_lag2,SP500_Change_lag3,SP500_Change_lag4,SP500_Change_lag5,SP500_Change_lag6,SP500_Change_lag7,SP500_Change_lag8,SP500_Change_lag9,S&P_1day_up,S&P_3day_up,S&P_5day_up,S&P_14day_up,S&P_28day_up,VIX_Change,FNG_Change,RSI,BB_Upper,BB_Lower,SP500_Change_Percentage,S&P_22day_up,SP500_Change_1day,SP500_Change_3day,SP500_Change_5day,SP500_Change_14day,SP500_Change_22day,SP500_Change_28day
2015-07-08,2046.68,19.66,9.0,-34.66,12.58,-8.02,-0.64,14.31,5.47,-43.85,-0.82,-6.27,-15.62,1,1,1,1,1,3.57,-4.0,36.56,2135.96,2049.21,-1.665,1,0.222,2.543,2.917,2.238,1.484,2.679
2015-07-09,2051.31,19.97,12.0,4.63,-34.66,12.58,-8.02,-0.64,14.31,5.47,-43.85,-0.82,-6.27,1,1,1,1,1,0.31,3.0,38.32,2136.38,2043.4,0.226,1,1.237,2.816,3.566,2.798,2.583,2.228
2015-07-10,2076.62,16.83,14.0,25.31,4.63,-34.66,12.58,-8.02,-0.64,14.31,5.47,-43.85,-0.82,1,1,1,1,1,-3.14,2.0,46.97,2134.26,2042.3,1.234,1,1.12,1.501,2.438,1.56,0.363,0.146
2015-07-13,2099.6,13.9,24.0,22.98,25.31,4.63,-34.66,12.58,-8.02,-0.64,14.31,5.47,-43.85,1,1,1,1,0,-2.93,10.0,53.36,2134.74,2042.37,1.107,0,0.45,1.189,1.381,0.204,-0.653,-3.076
2015-07-14,2108.95,13.37,24.0,9.35,22.98,25.31,4.63,-34.66,12.58,-8.02,-0.64,14.31,5.47,0,1,1,0,0,-0.53,0.0,55.7,2136.76,2042.8,0.445,0,-0.074,0.843,0.489,-0.52,-1.217,-6.576
2015-07-15,2107.4,13.23,30.0,-1.55,9.35,22.98,25.31,4.63,-34.66,12.58,-8.02,-0.64,14.31,1,1,1,0,0,-0.14,6.0,55.21,2137.87,2042.8,-0.073,0,0.801,0.99,0.32,-0.668,-0.752,-10.156
2015-07-16,2124.29,12.11,30.0,16.89,-1.55,9.35,22.98,25.31,4.63,-34.66,12.58,-8.02,-0.64,1,0,0,0,0,-1.12,0.0,59.43,2141.16,2041.89,0.801,0,0.112,-0.241,-1.051,-1.16,-1.037,-12.18
2015-07-17,2126.64,11.95,34.0,2.35,16.89,-1.55,9.35,22.98,25.31,4.63,-34.66,12.58,-8.02,1,0,0,0,0,-0.16,4.0,60.0,2142.13,2041.47,0.111,0,0.077,-0.588,-2.212,-2.028,-1.399,-8.762
2015-07-20,2128.28,12.25,34.0,1.64,2.35,16.89,-1.55,9.35,22.98,25.31,4.63,-34.66,12.58,0,0,0,0,0,0.3,0.0,60.41,2144.96,2040.46,0.077,0,-0.426,-1.229,-2.851,-2.385,-2.289,-6.612
2015-07-21,2119.21,12.22,25.0,-9.07,1.64,2.35,16.89,-1.55,9.35,22.98,25.31,4.63,-34.66,0,0,0,0,0,-0.03,-9.0,56.9,2144.38,2040.68,-0.426,0,-0.238,-1.859,-1.22,-0.706,-3.922,-6.124
2015-07-22,2114.15,12.12,20.0,-5.06,-9.07,1.64,2.35,16.89,-1.55,9.35,22.98,25.31,4.63,0,0,0,0,0,-0.1,-5.0,54.98,2142.83,2041.23,-0.239,0,-0.566,-2.195,-0.263,-1.419,-6.76,-6.699
2015-07-23,2102.15,12.64,15.0,-12.0,-5.06,-9.07,1.64,2.35,16.89,-1.55,9.35,22.98,25.31,0,0,1,0,0,0.52,-5.0,50.61,2142.16,2041.25,-0.568,0,-1.064,-0.421,0.307,-0.762,-9.883,-8.907
2015-07-24,2079.65,13.74,15.0,-22.5,-12.0,-5.06,-9.07,1.64,2.35,16.89,-1.55,9.35,22.98,0,1,1,1,0,1.1,0.0,43.62,2141.04,2040.1,-1.07,0,-0.571,1.376,1.151,0.178,-10.087,-6.222
2015-07-27,2067.64,15.6,7.0,-12.01,-22.5,-12.0,-5.06,-9.07,1.64,2.35,16.89,-1.55,9.35,1,1,1,1,0,1.86,-8.0,40.41,2140.04,2037.72,-0.578,0,1.231,1.971,1.462,1.149,-6.113,-5.602
2015-07-28,2093.25,13.44,17.0,25.61,-12.01,-22.5,-12.0,-5.06,-9.07,1.64,2.35,16.89,-1.55,1,1,1,1,0,-2.16,10.0,49.02,2139.78,2041.54,1.239,0,0.741,0.512,0.003,0.444,-5.107,-8.32
2015-07-29,2108.57,12.5,21.0,15.32,25.61,-12.01,-22.5,-12.0,-5.06,-9.07,1.64,2.35,16.89,1,0,0,0,0,-0.94,4.0,53.37,2140.94,2044.93,0.732,0,0.003,-0.503,-0.417,-0.557,-5.718,-6.648
2015-07-30,2108.63,12.13,21.0,0.06,15.32,25.61,-12.01,-22.5,-12.0,-5.06,-9.07,1.64,2.35,0,0,0,0,0,-0.37,0.0,53.38,2142.41,2046.58,0.003,0,-0.227,-0.726,-1.189,-1.376,-6.471,-7.901
2015-07-31,2103.84,12.12,20.0,-4.79,0.06,15.32,25.61,-12.01,-22.5,-12.0,-5.06,-9.07,1.64,0,0,0,0,0,-0.01,-1.0,51.78,2143.21,2048.48,-0.227,0,-0.275,-0.19,-1.246,-3.23,-9.01,-7.187
2015-08-03,2098.04,12.56,24.0,-5.8,-4.79,0.06,15.32,25.61,-12.01,-22.5,-12.0,-5.06,-9.07,0,0,1,0,0,0.44,4.0,49.84,2143.02,2051.6,-0.276,0,-0.224,-0.688,0.292,-6.044,-7.091,-6.511
2015-08-04,2093.32,13.0,28.0,-4.72,-5.8,-4.79,0.06,15.32,25.61,-12.01,-22.5,-12.0,-5.06,1,0,0,0,0,0.44,4.0,48.25,2143.08,2052.75,-0.225,0,0.311,-0.751,-0.441,-9.538,-6.777,-6.687
2015-08-05,2099.84,12.51,21.0,6.52,-4.72,-5.8,-4.79,0.06,15.32,25.61,-12.01,-22.5,-12.0,0,1,0,0,0,-0.49,-7.0,50.59,2139.14,2062.0,0.311,0,-0.778,0.207,-0.659,-11.094,-8.533,-5.816
2015-08-06,2083.56,13.77,18.0,-16.28,6.52,-4.72,-5.8,-4.79,0.06,15.32,25.61,-12.01,-22.5,0,1,0,0,0,1.26,-3.0,45.1,2134.58,2069.78,-0.775,0,-0.285,0.024,-0.008,-6.812,-5.436,-4.203
2015-08-07,2077.57,13.39,10.0,-5.99,-16.28,6.52,-4.72,-5.8,-4.79,0.06,15.32,25.61,-12.01,1,1,1,0,0,-0.38,-8.0,43.24,2134.48,2069.98,-0.287,0,1.277,0.407,0.67,-4.315,-6.505,-4.193
2015-08-10,2104.18,12.23,9.0,26.61,-5.99,-16.28,6.52,-4.72,-5.8,-4.79,0.06,15.32,25.61,0,0,0,0,0,-1.16,-1.0,52.59,2134.7,2070.22,1.281,0,-0.968,-1.001,-0.084,-5.55,-7.311,-7.035
2015-08-11,2084.07,13.71,12.0,-20.11,26.61,-5.99,-16.28,6.52,-4.72,-5.8,-4.79,0.06,15.32,1,1,1,0,0,1.48,3.0,46.37,2134.26,2068.16,-0.956,0,0.094,0.355,0.611,-5.318,-5.846,-5.565
2015-08-12,2086.05,13.61,9.0,1.98,-20.11,26.61,-5.99,-16.28,6.52,-4.72,-5.8,-4.79,0.06,0,1,0,0,0,-0.1,-3.0,47.04,2133.7,2066.59,0.095,0,-0.128,0.786,-0.309,-8.263,-6.383,-6.876
2015-08-13,2083.39,13.49,11.0,-2.66,1.98,-20.11,26.61,-5.99,-16.28,6.52,-4.72,-5.8,-4.79,1,1,0,0,0,-0.12,2.0,46.21,2130.49,2065.72,-0.128,0,0.391,0.649,-2.285,-6.449,-5.048,-6.933
2015-08-14,2091.54,12.83,11.0,8.15,-2.66,1.98,-20.11,26.61,-5.99,-16.28,6.52,-4.72,-5.8,1,0,0,0,0,-0.66,0.0,49.16,2126.05,2066.64,0.391,0,0.523,-0.573,-5.791,-6.739,-4.619,-7.646
2015-08-17,2102.44,13.02,14.0,10.9,8.15,-2.66,1.98,-20.11,26.61,-5.99,-16.28,6.52,-4.72,0,0,0,0,0,0.19,3.0,52.89,2121.11,2069.0,0.521,0,-0.264,-3.19,-10.004,-8.664,-5.366,-8.181
2015-08-18,2096.92,13.79,13.0,-5.52,10.9,8.15,-2.66,1.98,-20.11,26.61,-5.99,-16.28,6.52,0,0,0,0,0,0.77,-1.0,50.86,2117.56,2070.32,-0.263,0,-0.823,-5.994,-10.907,-6.065,-6.606,-10.233
2015-08-19,2079.61,15.25,13.0,-17.31,-5.52,10.9,8.15,-2.66,1.98,-20.11,26.61,-5.99,-16.28,0,0,0,0,0,1.46,0.0,45.01,2114.7,2069.73,-0.825,0,-2.093,-8.889,-6.634,-6.561,-5.372,-9.324
2015-08-20,2035.73,19.14,8.0,-43.88,-17.31,-5.52,10.9,8.15,-2.66,1.98,-20.11,26.61,-5.99,0,0,0,0,0,3.89,-5.0,34.27,2121.75,2056.03,-2.11,0,-3.118,-8.084,-2.311,-4.012,-4.472,-5.564
2015-08-21,1970.89,28.03,8.0,-64.84,-43.88,-17.31,-5.52,10.9,8.15,-2.66,1.98,-20.11,26.61,0,0,1,0,0,8.89,0.0,24.83,2144.52,2022.39,-3.185,0,-3.816,-1.492,0.883,-0.483,-1.578,-2.312
2015-08-24,1893.21,40.74,3.0,-77.68,-64.84,-43.88,-17.31,-5.52,10.9,8.15,-2.66,1.98,-20.11,0,1,1,1,1,12.71,-5.0,18.33,2177.75,1971.71,-3.941,1,-1.299,4.792,4.007,3.035,1.98,2.95
2015-08-25,1867.61,36.02,9.0,-25.6,-77.68,-64.84,-43.88,-17.31,-5.52,10.9,8.15,-2.66,1.98,1,1,1,1,1,-4.72,6.0,16.77,2199.89,1927.01,-1.352,1,3.851,6.405,2.442,5.836,3.366,6.309
2015-08-26,1940.51,30.32,12.0,72.9,-25.6,-77.68,-64.84,-43.88,-17.31,-5.52,10.9,8.15,-2.66,1,1,1,1,1,-5.7,3.0,33.99,2199.79,1910.31,3.903,0,2.525,1.696,0.447,2.934,-3.145,2.11
2015-08-27,1987.66,26.1,13.0,47.15,72.9,-25.6,-77.68,-64.84,-43.88,-17.31,-5.52,10.9,8.15,1,0,0,1,1,-4.22,1.0,42.31,2194.38,1903.61,2.43,0,0.062,-3.804,-1.882,0.131,-5.337,0.421
2015-08-28,1988.87,26.05,14.0,1.21,47.15,72.9,-25.6,-77.68,-64.84,-43.88,-17.31,-5.52,10.9,0,0,0,0,1,-0.05,1.0,42.51,2188.6,1897.9,0.061,0,-0.84,-2.013,-3.403,-1.552,-3.463,1.236
2015-08-31,1972.18,28.43,14.0,-16.69,1.21,47.15,72.9,-25.6,-77.68,-64.84,-43.88,-17.31,-5.52,0,0,0,0,1,2.38,0.0,40.43,2183.17,1890.75,-0.839,0,-2.933,-1.058,-0.139,-0.262,-2.432,2.147
2015-09-01,1913.85,31.4,9.0,-58.33,-16.69,1.21,47.15,72.9,-25.6,-77.68,-64.84,-43.88,-17.31,1,1,1,1,1,2.97,-5.0,34.13,2181.12,1874.85,-2.958,1,1.775,0.374,1.429,1.465,1.902,5.254
2015-09-02,1948.86,26.09,13.0,35.01,-58.33,-16.69,1.21,47.15,72.9,-25.6,-77.68,-64.84,-43.88,1,1,1,0,1,-5.31,4.0,40.15,2173.55,1867.32,1.829,1,0.119,1.074,0.179,-0.528,1.995,2.865
2015-09-03,1951.13,25.61,11.0,2.27,35.01,-58.33,-16.69,1.21,47.15,72.9,-25.6,-77.68,-64.84,0,0,1,0,1,-0.48,-2.0,40.53,2166.89,1860.74,0.116,1,-1.535,-0.466,0.509,-0.969,1.477,2.212
2015-09-04,1921.22,27.8,10.0,-29.91,2.27,35.01,-58.33,-16.69,1.21,47.15,72.9,-25.6,-77.68,1,1,1,1,1,2.19,-1.0,37.19,2161.2,1850.79,-1.533,1,2.47,1.592,1.63,0.519,3.824,5.261
2015-09-08,1969.41,24.9,13.0,48.19,-29.91,2.27,35.01,-58.33,-16.69,1.21,47.15,72.9,-25.6,0,0,1,0,1,-2.9,3.0,45.06,2148.41,1850.11,2.508,1,-1.425,-0.435,0.452,-4.562,2.291,3.316
2015-09-09,1942.04,26.23,13.0,-27.37,48.19,-29.91,2.27,35.01,-58.33,-16.69,1.21,47.15,72.9,1,1,1,0,1,1.33,0.0,41.85,2137.97,1846.35,-1.39,1,0.52,0.558,2.705,-2.943,3.699,4.652
2015-09-10,1952.29,24.37,15.0,10.25,-27.37,48.19,-29.91,2.27,35.01,-58.33,-16.69,1.21,47.15,1,1,1,0,1,-1.86,2.0,43.48,2125.6,1845.34,0.528,1,0.451,1.328,1.952,-1.661,3.356,4.041
2015-09-11,1961.05,23.2,14.0,8.76,10.25,-27.37,48.19,-29.91,2.27,35.01,-58.33,-16.69,1.21,0,1,0,0,1,-1.17,-1.0,44.89,2112.35,1846.35,0.449,1,-0.411,1.755,-0.155,-1.907,2.184,2.965
2015-09-14,1953.03,24.25,13.0,-8.02,8.76,10.25,-27.37,48.19,-29.91,2.27,35.01,-58.33,-16.69,1,1,1,0,1,1.05,-1.0,43.81,2095.38,1849.47,-0.409,1,1.278,1.895,0.711,-0.085,2.101,5.073
2015-09-15,1978.09,22.54,16.0,25.06,-8.02,8.76,10.25,-27.37,48.19,-29.91,2.27,35.01,-58.33,1,0,0,1,1,-1.71,3.0,48.03,2073.86,1858.56,1.283,1,0.882,-1.027,-1.81,0.459,2.344,4.97
2015-09-16,1995.31,21.35,16.0,17.22,25.06,-8.02,8.76,10.25,-27.37,48.19,-29.91,2.27,35.01,0,0,0,0,1,-1.19,0.0,50.76,2051.89,1870.37,0.871,1,-0.258,-1.433,-2.859,-0.778,1.911,3.836
2015-09-17,1990.2,21.14,16.0,-5.11,17.22,25.06,-8.02,8.76,10.25,-27.37,48.19,-29.91,2.27,0,0,0,1,1,-0.21,0.0,49.92,2030.95,1882.37,-0.256,1,-1.612,-2.379,-2.905,0.282,2.178,3.793
2015-09-18,1958.03,22.28,18.0,-32.17,-5.11,17.22,25.06,-8.02,8.76,10.25,-27.37,48.19,-29.91,1,0,0,1,1,1.14,2.0,44.89,2017.65,1887.9,-1.616,1,0.449,-0.968,-1.341,2.784,3.655,6.649
2015-09-21,1966.97,20.14,23.0,8.94,-32.17,-5.11,17.22,25.06,-8.02,8.76,10.25,-27.37,48.19,0,0,0,1,1,-2.14,5.0,46.5,2017.25,1887.9,0.457,1,-1.237,-1.774,-4.351,2.447,2.654,6.253
2015-09-22,1942.74,22.44,31.0,-24.23,8.94,-32.17,-5.11,17.22,25.06,-8.02,8.76,10.25,-27.37,0,0,0,1,1,2.3,8.0,42.84,2013.99,1896.12,-1.232,1,-0.202,-0.58,-2.982,3.799,5.581,6.946
2015-09-23,1938.76,22.13,31.0,-3.98,-24.23,8.94,-32.17,-5.11,17.22,25.06,-8.02,8.76,10.25,0,0,0,1,1,-0.31,0.0,42.25,2002.73,1914.49,-0.205,1,-0.336,-2.933,-0.964,3.342,7.02,8.508
2015-09-24,1932.24,23.47,22.0,-6.52,-3.98,-24.23,8.94,-32.17,-5.11,17.22,25.06,-8.02,8.76,0,0,0,1,1,1.34,-9.0,41.25,2003.13,1913.26,-0.336,1,-0.046,-2.484,-0.434,3.198,7.166,9.158
2015-09-25,1931.34,23.62,18.0,-0.9,-6.52,-3.98,-24.23,8.94,-32.17,-5.11,17.22,25.06,-8.02,0,0,1,1,1,0.15,-4.0,41.11,1999.63,1911.13,-0.047,1,-2.565,-0.585,1.036,4.788,6.963,8.848
2015-09-28,1881.77,27.63,15.0,-49.57,-0.9,-6.52,-3.98,-24.23,8.94,-32.17,-5.11,17.22,25.06,1,1,1,1,1,4.01,-3.0,34.03,2002.02,1898.04,-2.567,1,0.12,2.177,5.451,7.836,10.8,11.296
2015-09-29,1884.09,26.83,13.0,2.32,-49.57,-0.9,-6.52,-3.98,-24.23,8.94,-32.17,-5.11,17.22,1,1,1,1,1,-0.8,-2.0,34.6,2003.9,1887.34,0.123,1,1.91,3.575,5.093,7.948,10.911,11.431
2015-09-30,1920.03,24.5,21.0,35.94,2.32,-49.57,-0.9,-6.52,-3.98,-24.23,8.94,-32.17,-5.11,1,1,1,1,1,-2.33,8.0,42.81,2003.6,1888.26,1.908,1,0.201,3.557,4.023,5.878,8.457,8.415
2015-10-01,1923.82,22.55,18.0,3.79,35.94,2.32,-49.57,-0.9,-6.52,-3.98,-24.23,8.94,-32.17,1,1,1,1,1,-1.95,-3.0,43.61,2003.12,1886.24,0.197,1,1.434,2.922,4.667,4.954,9.387,8.224
2015-10-02,1951.36,20.94,24.0,27.54,3.79,35.94,2.32,-49.57,-0.9,-6.52,-3.98,-24.23,8.94,1,1,1,1,1,-1.61,6.0,49.2,2003.13,1886.24,1.432,1,1.855,2.312,3.302,5.258,8.235,6.427
2015-10-05,1987.05,19.54,31.0,35.69,27.54,3.79,35.94,2.32,-49.57,-0.9,-6.52,-3.98,-24.23,0,1,1,1,1,-1.4,7.0,55.37,2008.16,1887.8,1.829,1,-0.365,1.352,1.558,4.515,5.907,3.019
2015-10-06,1979.92,19.4,36.0,-7.13,35.69,27.54,3.79,35.94,2.32,-49.57,-0.9,-6.52,-3.98,1,1,1,1,1,-0.14,5.0,53.96,2009.6,1887.41,-0.359,1,0.801,1.76,1.196,4.593,6.04,2.17
2015-10-07,1995.83,18.4,37.0,15.91,-7.13,35.69,27.54,3.79,35.94,2.32,-49.57,-0.9,-6.52,1,1,0,1,1,-1.0,1.0,56.61,2015.56,1886.83,0.804,1,0.889,1.092,-0.08,3.539,5.221,2.897
2015-10-08,2013.43,17.42,42.0,17.6,15.91,-7.13,35.69,27.54,3.79,35.94,2.32,-49.57,-0.9,1,0,1,1,1,-0.98,5.0,59.4,2024.11,1884.4,0.882,1,0.073,-0.488,0.523,3.854,3.264,1.854
2015-10-09,2014.89,17.08,43.0,1.46,17.6,15.91,-7.13,35.69,27.54,3.79,35.94,2.32,-49.57,1,0,1,1,1,-0.34,1.0,59.63,2031.62,1882.27,0.073,1,0.128,-1.026,0.905,3.701,3.319,3.412
2015-10-12,2017.46,16.17,41.0,2.57,1.46,17.6,15.91,-7.13,35.69,27.54,3.79,35.94,2.32,0,1,1,1,1,-0.91,-2.0,60.06,2039.32,1881.02,0.128,1,-0.683,0.318,0.804,3.072,2.856,3.165
2015-10-13,2003.69,17.67,35.0,-13.77,2.57,1.46,17.6,15.91,-7.13,35.69,27.54,3.79,35.94,0,1,1,1,1,1.5,-6.0,56.57,2042.52,1880.37,-0.683,1,-0.468,1.458,1.342,4.975,2.096,4.237
2015-10-14,1994.24,18.03,35.0,-9.45,-13.77,2.57,1.46,17.6,15.91,-7.13,35.69,27.54,3.79,1,1,1,1,1,0.36,0.0,54.24,2042.38,1880.41,-0.472,1,1.478,1.967,1.233,5.767,1.437,4.609
2015-10-15,2023.86,16.05,41.0,29.62,-9.45,-13.77,2.57,1.46,17.6,15.91,-7.13,35.69,27.54,1,1,1,1,1,-1.98,6.0,59.83,2047.7,1878.45,1.485,1,0.464,0.346,1.437,3.934,1.471,3.273
2015-10-16,2033.11,15.05,45.0,9.25,29.62,-9.45,-13.77,2.57,1.46,17.6,15.91,-7.13,35.69,1,0,1,1,1,-1.0,4.0,61.41,2056.73,1876.93,0.457,1,0.027,-0.7,2.077,3.302,0.856,2.755
2015-10-19,2033.66,14.98,47.0,0.55,9.25,29.62,-9.45,-13.77,2.57,1.46,17.6,15.91,-7.13,0,1,1,1,1,-0.07,2.0,61.51,2064.66,1875.67,0.027,1,-0.142,0.927,1.845,3.224,2.455,2.777
2015-10-20,2030.77,15.75,51.0,-2.89,0.55,9.25,29.62,-9.45,-13.77,2.57,1.46,17.6,15.91,0,1,1,1,1,0.77,4.0,60.65,2071.71,1877.42,-0.142,1,-0.582,2.182,1.727,2.351,2.482,2.441
2015-10-21,2018.94,16.7,50.0,-11.83,-2.89,0.55,9.25,29.62,-9.45,-13.77,2.57,1.46,17.6,1,1,1,1,1,0.95,-1.0,57.11,2076.09,1881.06,-0.583,1,1.653,2.572,3.516,3.091,3.458,4.121
2015-10-22,2052.51,14.45,55.0,33.57,-11.83,-2.89,0.55,9.25,29.62,-9.45,-13.77,2.57,1.46,1,1,1,1,1,-2.25,5.0,63.6,2084.73,1884.44,1.663,1,1.121,0.663,1.828,1.114,1.688,1.337
2015-10-23,2075.15,14.46,59.0,22.64,33.57,-11.83,-2.89,0.55,9.25,29.62,-9.45,-13.77,2.57,0,1,1,0,0,0.01,4.0,67.21,2096.16,1887.4,1.103,1,-0.193,0.741,0.205,-1.422,0.682,-1.244
2015-10-26,2071.18,15.29,61.0,-3.97,22.64,33.57,-11.83,-2.89,0.55,9.25,29.62,-9.45,-13.77,0,1,1,0,1,0.83,2.0,65.97,2098.09,1904.41,-0.191,1,-0.255,0.878,1.584,-2.32,0.852,0.988
2015-10-27,2065.89,15.43,69.0,-5.29,-3.97,22.64,33.57,-11.83,-2.89,0.55,9.25,29.62,-9.45,1,1,1,0,1,0.14,8.0,64.28,2094.82,1925.86,-0.255,1,1.181,0.65,2.12,-0.613,1.169,0.54
2015-10-28,2090.35,14.33,69.0,24.46,-5.29,-3.97,22.64,33.57,-11.83,-2.89,0.55,9.25,29.62,0,1,1,0,0,-1.1,0.0,68.33,2099.45,1938.26,1.184,0,-0.046,0.663,0.579,-1.932,-0.481,-1.295
2015-10-29,2089.41,14.61,71.0,-0.94,24.46,-5.29,-3.97,22.64,33.57,-11.83,-2.89,0.55,9.25,0,1,1,0,0,0.28,2.0,68.01,2100.7,1953.57,-0.045,1,-0.481,0.975,0.503,-0.279,0.632,-1.999
2015-10-30,2079.36,15.07,70.0,-10.05,-0.94,24.46,-5.29,-3.97,22.64,33.57,-11.83,-2.89,0.55,1,1,1,1,0,0.46,-1.0,64.54,2101.69,1965.38,-0.481,1,1.182,1.098,0.95,0.09,0.007,-1.298
2015-11-02,2104.05,14.15,73.0,24.69,-10.05,-0.94,24.46,-5.29,-3.97,22.64,33.57,-11.83,-2.89,1,0,0,0,0,-0.92,3.0,68.76,2110.59,1968.18,1.187,0,0.276,-0.198,-1.225,-0.716,-2.618,-4.409
2015-11-03,2109.79,14.54,73.0,5.74,24.69,-10.05,-0.94,24.46,-5.29,-3.97,22.64,33.57,-11.83,0,0,0,0,0,0.39,0.0,69.66,2117.89,1973.87,0.273,0,-0.356,-0.503,-1.334,-1.103,-0.86,-4.175
2015-11-04,2102.31,15.51,72.0,-7.48,5.74,24.69,-10.05,-0.94,24.46,-5.29,-3.97,22.64,33.57,0,0,0,0,0,0.97,-1.0,66.94,2123.37,1979.04,-0.355,0,-0.113,-1.125,-1.294,-0.624,-1.196,-2.792
2015-11-05,2099.93,15.05,73.0,-2.38,-7.48,5.74,24.69,-10.05,-0.94,24.46,-5.29,-3.97,22.64,0,0,0,0,0,-0.46,1.0,66.06,2128.48,1982.57,-0.113,0,-0.035,-0.866,-2.567,-0.526,-1.729,-1.278
2015-11-06,2099.2,14.33,71.0,-0.73,-2.38,-7.48,5.74,24.69,-10.05,-0.94,24.46,-5.29,-3.97,0,0,0,0,0,-0.72,-2.0,65.77,2132.56,1986.92,-0.035,0,-0.982,-1.152,-3.627,-0.433,-2.456,-2.729
2015-11-09,2078.58,16.52,66.0,-20.62,-0.73,-2.38,-7.48,5.74,24.69,-10.05,-0.94,24.46,-5.29,1,0,0,1,0,2.19,-5.0,58.11,2133.36,1992.24,-0.982,0,0.15,-1.553,-1.21,0.087,-1.255,-3.479
2015-11-10,2081.72,15.29,66.0,3.14,-20.62,-0.73,-2.38,-7.48,5.74,24.69,-10.05,-0.94,24.46,0,0,0,1,0,-1.23,0.0,58.89,2132.2,2001.2,0.151,0,-0.323,-2.823,-1.505,1.006,-3.336,-2.914
2015-11-11,2075.0,16.06,63.0,-6.72,3.14,-20.62,-0.73,-2.38,-7.48,5.74,24.69,-10.05,-0.94,0,0,1,1,0,0.77,-3.0,56.45,2127.21,2014.27,-0.323,0,-1.395,-1.048,0.412,0.217,-2.549,-1.731
2015-11-12,2045.97,18.37,59.0,-29.03,-6.72,3.14,-20.62,-0.73,-2.38,-7.48,5.74,24.69,-10.05,0,1,1,1,1,2.31,-4.0,47.33,2125.39,2018.3,-1.399,0,-1.105,0.215,1.7,0.176,-0.123,0.883
2015-11-13,2023.04,20.08,50.0,-22.93,-29.03,-6.72,3.14,-20.62,-0.73,-2.38,-7.48,5.74,24.69,1,1,1,1,1,1.71,-9.0,41.61,2126.5,2016.18,-1.121,1,1.474,2.959,3.232,3.355,2.445,1.855
2015-11-16,2053.19,18.16,48.0,30.15,-22.93,-29.03,-6.72,3.14,-20.62,-0.73,-2.38,-7.48,5.74,0,1,1,1,1,-1.92,-2.0,50.14,2125.43,2019.21,1.49,0,-0.136,1.387,1.651,1.18,-0.559,0.164
2015-11-17,2050.44,18.84,51.0,-2.75,30.15,-22.93,-29.03,-6.72,3.14,-20.62,-0.73,-2.38,-7.48,1,1,1,1,1,0.68,3.0,49.43,2123.97,2022.63,-0.134,0,1.614,1.886,1.885,0.64,-2.186,1.36
2015-11-18,2083.58,16.85,51.0,33.14,-2.75,30.15,-22.93,-29.03,-6.72,3.14,-20.62,-0.73,-2.38,0,1,1,0,0,-1.99,0.0,57.28,2120.76,2032.31,1.616,0,-0.114,0.147,0.258,-1.754,-3.045,-0.986
2015-11-19,2081.24,16.99,52.0,-2.34,33.14,-2.75,30.15,-22.93,-29.03,-6.72,3.14,-20.62,-0.73,1,1,1,0,0,0.14,1.0,56.61,2120.82,2035.11,-0.112,0,0.381,0.379,0.426,-1.392,-2.029,-1.79
2015-11-20,2089.17,15.47,53.0,7.93,-2.34,33.14,-2.75,30.15,-22.93,-29.03,-6.72,3.14,-20.62,0,0,0,0,0,-1.52,1.0,58.38,2121.78,2035.56,0.381,0,-0.124,-0.014,-0.421,-3.69,-1.195,-3.676
2015-11-23,2086.59,15.62,53.0,-2.58,7.93,-2.34,33.14,-2.75,30.15,-22.93,-29.03,-6.72,3.14,1,1,1,0,0,0.15,0.0,57.56,2122.53,2036.35,-0.123,0,0.122,0.168,0.768,-3.095,-1.225,-3.345
2015-11-24,2089.14,15.93,56.0,2.55,-2.58,7.93,-2.34,33.14,-2.75,30.15,-22.93,-29.03,-6.72,0,0,0,0,0,0.31,3.0,58.19,2123.43,2037.78,0.122,0,-0.013,-0.418,-0.462,-2.192,-1.564,-4.739
2015-11-25,2088.87,15.19,59.0,-0.27,2.55,-2.58,7.93,-2.34,33.14,-2.75,30.15,-22.93,-29.03,1,1,0,0,0,-0.74,3.0,58.09,2123.29,2037.77,-0.013,0,0.059,0.659,-1.879,-0.756,-0.503,-6.978
2015-11-27,2090.11,15.12,58.0,1.24,-0.27,2.55,-2.58,7.93,-2.34,33.14,-2.75,30.15,-22.93,0,0,1,0,0,-0.07,-1.0,58.43,2123.35,2037.77,0.059,0,-0.464,-0.507,0.076,-2.308,-1.281,-8.046
2015-11-30,2080.41,16.13,58.0,-9.7,1.24,-0.27,2.55,-2.58,7.93,-2.34,33.14,-2.75,30.15,1,0,0,0,0,1.01,0.0,54.63,2123.4,2037.83,-0.464,0,1.063,-1.473,-0.16,-3.582,-1.745,-7.499
2015-12-01,2102.63,14.67,55.0,22.22,-9.7,1.24,-0.27,2.55,-2.58,7.93,-2.34,33.14,-2.75,0,0,0,0,0,-1.46,-3.0,60.91,2123.18,2037.91,1.068,0,-1.111,-0.526,-1.877,-3.917,-4.325,-7.881
2015-12-02,2079.51,15.91,55.0,-23.12,22.22,-9.7,1.24,-0.27,2.55,-2.58,7.93,-2.34,33.14,0,0,0,0,0,1.24,0.0,52.74,2119.5,2038.56,-1.1,0,-1.422,-0.116,-1.517,-1.928,-2.987,-9.0
